Année;Lieux;Discipline;Championnat;Code_Course;Catégorie;Embarcation;Distance;Finale;Position;Temps;Moyenne_Ergo_Bateau;Club1;Club2;Club3;Club4;Rameur1;Rameur2;Rameur3;Rameur4;Rameur5;Rameur6;Rameur7;Rameur8;Barreur
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;7.0;32:03.66;08:13.65;AVIRON ARCACHONNAIS;;;;FLORENCE CARREEL;NADINE LIMOUZIN;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;8.0;32:26.04;;AVIRON CLUB DE CASSIS;;;;MELINA BRICHORY;BENEDICTE GUERIN;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;9.0;34:13.10;08:13.30;YOLE CLUB BREST IROISE;;;;JOANNE CORBEL;MORGANE LE MOIGNE;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;10.0;34:17.57;;CLUB D'AVIRON DE MER DE LA ROCHELLE;;;;CAMILLE TANVET;ANAELLE BROUSSEAU;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;11.0;35:17.17;08:55.70;CLUB NAUTIQUE DE LIBOURNE 1876;;;;MARIE-FRANCOISE GRANET;CHRISTELLE DANJOU;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;12.0;35:17.41;08:47.80;AVIRON DE MER DE PLOUGONVELIN;;;;LAETITIA QUERE;MARIE-NOËLLE GUEVEL;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;13.0;35:24.29;;CERCLE DE L'AVIRON DE SAINT-CHAMAS;;;;CHRISTELLE AVERSA;GILDA SIEBENHAAR;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;14.0;35:56.47;;CERCLE DE L'AVIRON DE MARSEILLE;;;;MARIE BOASSO;PASCALE MARY;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;15.0;36:34.91;;AVIRON TOULONNAIS;;;;GISELE REZE;ALEXANDRA AYAKATSIKAS;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;16.0;37:48.72;;CLUB NAUTIQUE DE CHAMBERY LE BOURGET;;;;ANNE LE GALLIC;GWENAEL NADEAU;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;17.0;41:13.50;08:05.90;AVIRON SETOIS;;;;SEVERINE COLLOMB;LAURA HUJOL;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4+;SENIORS;SF4+;6000;FA;1.0;33:18.46;07:49.05;SOCIETE NAUTIQUE DE MONACO;;;;MELANIE DELVAL;KRISTINA FORTUNA;CLARA STEFANELLI;COLINE CAUSSIN;;;;;THOMAS AUBEL
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4+;SENIORS;SF4+;6000;FA;2.0;33:33.49;;AVIRON SETOIS;;;;SIXTINE RAYNAUD;ISABELLE TRONEL;MANON BRUNELLE;CYNTHIA LOURADOUR;;;;;MARIE NOLAIS
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4+;SENIORS;SF4+;6000;FA;3.0;35:15.83;07:55.20;AVIRON SETOIS;;;;ALIXE COSME;DIANE BROTHIER;CHLOE MAINGOT;JEANNE DE BUSSCHERE;;;;;MARJORIE LOURADOUR
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4+;SENIORS;SF4+;6000;FA;4.0;35:47.47;;AVIRON CLUB DU BASSIN DE THAU;;;;ISABELLE SALABERT;CAROLE TRON;VALERIE CAILLET;DOMINIQUE AMADEI;;;;;ALEXANDRE RUBIN
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4x+;SENIORS;SF4x+;6000;FA;1.0;27:52.54;;CHABLAIS AVIRON THONON;;;;EMMA GILLET;AGATHE RAMAIN;FANNY MOSSIERE;ALIX FALQUET;;;;;MARILYNE GENTIN
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4x+;SENIORS;SF4x+;6000;FA;2.0;28:41.79;;CLUB NAUTIQUE DE CHAMBERY LE BOURGET;;;;MARION MINIGGIO;JUSTINE BANDIERA;ANNE-ELISE COMMUNAL;APOLLINE CARMAGNAC;;;;;EMILIE ACQUISTAPACE
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4x+;SENIORS;SF4x+;6000;FA;3.0;28:52.76;07:57.65;SOCIETE NAUTIQUE DE MONACO;;;;CELINE MARION;EMMANUELLE MORIN;ANNE PEGLION;MAGALI ALBIN;;;;;JULIETTE RAIMONDO
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4x+;SENIORS;SF4x+;6000;FA;4.0;29:20.19;;ROWING CLUB MARSEILLE;;;;MARIE AURELIE ELKURD;VICTOIRE LE BORGNE DE KAOUEL;NOLWENN ELLUARD;AGATHE ROMBAUT;;;;;GEORGIA PISHTALOV
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4x+;SENIORS;SF4x+;6000;FA;5.0;29:31.35;;SOCIETE NAUTIQUE DE LA BAIE DE SAINT-MALO;;;;NELLY ALIAS;GAELLE IRAGNE;MURIEL BERTAIN;PATRICIA GOUPIL;;;;;SULIAC ROZANIER
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4x+;SENIORS;SF4x+;6000;FA;6.0;30:27.69;;AVIRON SEYNOIS;;;;ANNA SCHLERNITZAUER;MARTIANE SEVAJOL;SANDRINE GAVAZZI;MARION PESTOURIE;;;;;REMI CHATAIGNIER
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4x+;SENIORS;SF4x+;6000;FA;7.0;30:44.34;;CLUB NAUTIQUE DE NICE;;;;ANNE GUGLIELMI;MELINEE DONATO;OLGA SMETANNIKOVA;MARTINE WILLIS;;;;;CHIARA DONATO
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4x+;SENIORS;SF4x+;6000;FA;8.0;31:25.25;;AVIRON CLUB DE CASSIS;;;;FLORENCE DEBISE;VERONIQUE MONTOLIU;ISABELLE PONCET;JOSETTE - CLAIRE AURIEMMA;;;;;PIERRE DUPONT
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4x+;SENIORS;SF4x+;6000;FA;9.0;32:15.97;08:45.90;CLUB D'AVIRON DE MAUGUIO CARNON;;;;CAROLE VIDAL;ZOUBIDA DALI;MARIJKE MIGOM;LYDIA MONSTER;;;;;SYLVIE BOUR
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4x+;SENIORS;SF4x+;6000;FA;10.0;34:01.66;;SOCIETE NAUTIQUE DE LA BAIE DE SAINT-MALO;;;;JULIE CORLER;JULIETTE DUTEIL;BENEDICTE SIMON;TIPHAINE MANAC'H;;;;;JEAN-FRANCOIS MALVAL
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF4x+;SENIORS;SF4x+;6000;FA;11.0;34:54.42;;SPORTS NAUTIQUES VILLEFRANCHOIS;;;;CELINE OLIVIERI;CHRISTINE CALIN;BENEDICTE VALDELIEVRE;MONIQUE PEROTTINO;;;;;MARIANE SAINT-VANNE
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;1.0;33:21.35;06:18.70;AVIRON MEULAN-LES-MUREAUX-HARDRICOURT;;;;IVAN BOVE;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;2.0;34:30.46;06:26.20;AVIRON TOULOUSAIN;;;;PAUL-ANTOINE RICARD;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;3.0;34:57.31;;AVIRON BEAUCAIRE;;;;JULIEN HOUSSET;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;4.0;35:15.46;;CLUB D'AVIRON DE MER DE LA ROCHELLE;;;;PASCAL CHAUVEL;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;5.0;35:18.85;;CLUB D'AVIRON DE MER DE LA ROCHELLE;;;;QUENTIN BERTHET;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;6.0;35:32.65;;AVIRON DE MER DE PLOUGONVELIN;;;;FREDERIC CHALANCON;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;7.0;35:35.62;;AVIRON TERRE DE CAMARGUE-LE GRAU-DU-ROI;;;;PIERRE CATHALA;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;8.0;35:40.19;;CHERBOURG CLUB AVIRON DE MER;;;;FABIEN GERNAIS;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;9.0;35:46.87;07:06.90;AVIRON CLUB DU BASSIN DE THAU;;;;JULIEN LE STER;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;10.0;36:02.62;;AVIRON TERRE DE CAMARGUE-LE GRAU-DU-ROI;;;;THIERRY BARTHEZ;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;11.0;36:03.26;07:11.20;AVIRON TERRE DE CAMARGUE-LE GRAU-DU-ROI;;;;BENOIT MERCIER;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;12.0;36:28.40;06:40.80;AVIRON CLUB DE CASSIS;;;;ALAIN MORETTO;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;13.0;36:42.03;;SAINT NAZAIRE OLYMPIQUE SPORTIF AVIRON;;;;MICKAEL MARTEAU;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;14.0;36:45.46;06:15.40;SOCIETE NAUTIQUE D'AVIGNON;;;;THOMAS LORY;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;15.0;37:15.85;06:27.80;CERCLE NAUTIQUE DE MELUN;;;;MAXIMILIEN JANICKE;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;16.0;37:49.61;07:08.60;AVIRON ARCACHONNAIS;;;;BENJAMIN PETIBOIS;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;17.0;37:51.15;;ASPTT MARSEILLE SECTION AVIRON;;;;XAVIER SANCHEZ;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;18.0;39:42.52;06:46.50;SOCIETE NAUTIQUE DE MONACO;;;;PHILIPPE SAVARY;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;19.0;40:37.52;06:38.00;CLUB NAUTIQUE DE LIBOURNE 1876;;;;PIERRE BOUFFARD;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FA;20.0;45:06.04;07:02.30;ASS NAUTIQUE DES COMMUNES DU PAYS DE VITRE;;;;JEAN-CHRISTOPHE LE NY;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FB;1.0;32:27.71;;EMULATION NAUTIQUE DE BORDEAUX;;;;MICHAEL HITIER;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FB;2.0;32:49.86;;CLUB D'AVIRON DE MER DE LA ROCHELLE;;;;AUGUSTIN MERLE;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FB;3.0;33:52.05;07:27.70;ETOILE NAUTIQUE DE L'OISE;;;;STEVEN DOISY;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FB;4.0;33:53.98;06:52.90;CLUB NAUTIQUE DE LIMOGES;;;;SAMUEL JUGE;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FB;5.0;34:12.59;06:56.60;AVIRON CLUB D'AURAY;;;;THIERRY DUCLOS;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FB;6.0;34:20.48;;UR YOKO AVIRON TRAINIERE-UR YOKO ARRAUN ELKARTEA;;;;MIKEL ORMAZABAL;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FB;7.0;37:00.04;;AVIRON AGATHOIS;;;;PIERRE WEISS;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH1x;SENIORS;SH1x;6000;FB;8.0;37:13.91;;AVIRON TOULOUSAIN;;;;XAVIER SMITH;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;1.0;29:26.06;06:37.20;ASS.SPORTIVE CORBEIL-ESSONNES AVIRON 91;;;;ALEXIS FORTIER;AYMERIC FORTIER;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;2.0;30:05.69;;CLUB D'AVIRON DE MER BARNEVILLE CARTERET;;;;ARTHUR SANSON;PIERRICK LEDARD;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;3.0;30:22.56;06:04.25;AVIRON CLUB DE LYON-CALUIRE;;;;GUILLAUME JENNEQUIN;VINCENT NOIROT;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;4.0;30:48.47;06:42.10;AVIRON ARCACHONNAIS;;;;PIERRE BERNOLLE;ADAM CARUS;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;5.0;30:51.13;06:29.00;CLUB D'AVIRON DE MAUGUIO CARNON;;;;EVAN CAILHAU;LOUIS THERMY;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;6.0;30:58.07;06:38.80;AVIRON BEAUCAIRE;;;;THIERRY DUHAU;ELOI DEBOURDEAU;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;7.0;31:03.55;06:25.35;CLUB DES SPORTS NAUTIQUES DE BRIVE;;;;MICKAEL BOUSQUET;JULIEN ZONDERLAND;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;8.0;31:43.21;;CHERBOURG CLUB AVIRON DE MER;;;;ANDRE PIRES;PAUL LEVEQUE;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;9.0;31:45.88;06:39.60;AVIRON SETOIS;;;;MAXIME DALMON;CYRIL ANTRAIGUES;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;10.0;32:00.52;06:28.10;ROWING CLUB MARSEILLE;;;;REMY TARANTO;VINCENT PIRO;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;11.0;32:09.16;06:37.60;GRAVELINES AVIRON;;;;MORGAN DUGUEPEROUX;JULIEN BARBEAU;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;12.0;32:38.64;06:09.65;CLUB DE L'AVIRON DE VICHY;;;;NICOLAS GILBERT;LOUIS DROISSART;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;13.0;33:08.54;;CHABLAIS AVIRON THONON;;;;LOIC DUBRULLE;OLIVIER BEAL;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;14.0;33:17.64;;CERCLE NAUTIQUE D'INDRE;;;;HUGUES DESOURTEAUX;DIMITRI DUPUY;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;15.0;33:45.18;;AVIRON CLUB DU BASSIN DE THAU;;;;ALEXANDRE RUBIN;ANTHONY LEGEAY;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;16.0;33:53.88;06:37.50;SPORTING DUNKERQUOIS;;;;ALEXIS FREVILLE;GAUTHIER DECOOL;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;17.0;33:58.08;;AVIRON CLUB DE CASSIS;;;;JEAN-SIMON CARRIVAIN-PIC;LIONEL VIGIER;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;18.0;34:17.13;;SOCIETE NAUTIQUE DE SAUMUR AVIRON;;;;DOMINIQUE BONNAVES;GUY CHAUVEAU;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FA;19.0;34:24.33;06:55.00;SPORTING DUNKERQUOIS;;;;FLORENT SENSE;CHRISTOPHE D'HEM;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;1.0;30:06.42;;AVIRON BEAUCAIRE;;;;JACQUES DANJOUX;JOHAN MARTYN;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;2.0;30:25.39;;CLUB NAUTIQUE DE NICE;;;;EMMANUEL LEDUC;CHRISTOPHE GERARD;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;3.0;30:28.06;07:26.40;AVIRON AGATHOIS;;;;NICOLAS BOUVIER-BERTHET;JEAN LUC BOUDOU;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;4.0;30:33.45;;MARTIGUES AVIRON CLUB;;;;FRANCK SCHMID;JEAN-PIERRE FOUCAULT;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;5.0;30:52.31;07:09.30;UR YOKO AVIRON TRAINIERE-UR YOKO ARRAUN ELKARTEA;;;;YVES CRESPY;MICHEL ETCHENIQUE;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;6.0;30:58.65;07:09.90;SOCIETE NAUTIQUE DE SAUVETAGE DE SAINT-FONS;;;;SEBASTIEN MONIN;FREDERIC NICOD;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;7.0;31:16.02;07:29.60;BASE NAUTIQUE DES MASCAREIGNES;;;;MARC PUECH;BENJAMIN SCRIVE;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;8.0;31:30.54;;CLUB D'AVIRON DE MER DE LA ROCHELLE;;;;CHRISTOPHE MALACARNE;PHILIPPE PICARD;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;9.0;31:32.71;07:08.20;SOCIETE NAUTIQUE DE SAUVETAGE DE SAINT-FONS;;;;ANTOINE DREVET;NICOLAS MATRAT;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;10.0;31:50.79;;SOCIETE NAUTIQUE DE LA BAIE DE SAINT-MALO;;;;XAVIER CHAPEAU;ALAIN SOURDIN;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;11.0;32:08.44;;AVIRON SEYNOIS;;;;CHRISTOPHE PUONS;VINCENT NEDELLEC;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;12.0;32:13.73;;CHERBOURG CLUB AVIRON DE MER;;;;FRANCK DAUGUET;STEPHAN RICHIER;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;13.0;32:44.05;;CERCLE DE L'AVIRON DE SAINT-CHAMAS;;;;MARK JACKSON;GUY AVERSA;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;14.0;33:37.32;07:28.80;AVIRON TOULONNAIS;;;;DENIS PELLICCIA;TONY PEREZ;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;15.0;33:41.67;;AVIRON TOULONNAIS;;;;GERARD VAISSE;IVAN ROYER DE LA BASTIE;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;16.0;33:55.33;;AVIRON CLUB DU BASSIN DE THAU;;;;DIDIER FERRIER;JEAN MICHEL RIHN;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH2x;SENIORS;SH2x;6000;FB;17.0;36:19.53;;CERCLE DE L'AVIRON DE MARSEILLE;;;;REMY SPOSITO;GEORGES CHARDENOT;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH4+;SENIORS;SH4+;6000;FA;1.0;28:58.43;06:11.83;SOCIETE NAUTIQUE DE MONACO;;;;CHARLESLOUIS MAURO;GISLAIN BOHRER;FRANCOIS MAURY;MATHIEU MONFORT;;;;;JULIETTE RAIMONDO
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH4+;SENIORS;SH4+;6000;FA;2.0;29:51.42;06:33.38;ASS.SPORTIVE CORBEIL-ESSONNES AVIRON 91;;;;JEREMIE WOLFF;MAXIME JUCHA;HUGO CAHEREC;DAVID DEBORD;;;;;VIVIANE FRAUX
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH4+;SENIORS;SH4+;6000;FA;3.0;30:06.64;06:36.67;ROWING CLUB DE STRASBOURG;;;;ERIC BASTIAN;PIERRE STAMBACH;LINO DURANTON-KATCHAVENDA;PAUL HERRY;;;;;LUCIE POUSSARDIN
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH4+;SENIORS;SH4+;6000;FA;4.0;31:46.55;06:49.52;AVIRON SETOIS;;;;DAMIEN BROTHIER;QUENTIN JUGE;GARY PUGINIER;ADRIAN GONZALES;;;;;JEANNE DE BUSSCHERE
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH4+;SENIORS;SH4+;6000;FA;5.0;32:28.67;;SOCIETE NAUTIQUE DE MONACO;;;;KONSTANTIN KUZIN;WILLIAM ADER;ANTOINE CRUTEANSCHII;ANTOINE BORDERO;;;;;ANNE PEGLION
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH4+;SENIORS;SH4+;6000;FA;6.0;34:25.45;07:11.70;CLUB NAUTIQUE DE LIBOURNE 1876;;;;REGIS RAYNAUD;JEANMICHEL PAGE;DANIEL BOUFFARD;JEANFRANCOIS MEYNARD;;;;;JEAN-CHRISTOPHE SOETENS
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH4+;SENIORS;SH4+;6000;FA;7.0;37:16.48;;AVIRON CLUB DU BASSIN DE THAU;;;;YANN TRON;KIFFER TRON;CHRISTOPHER TRON;NICOLAS BAYARRI;;;;;ANTHONY LEGEAY
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH4+;SENIORS;SH4+;6000;FA;8.0;38:32.70;;CLUB NAUTIQUE DE CHAMBERY LE BOURGET;;;;REMI CALDI;LEO BAUMEL;CLEMENT FONTA;ANTOINE LAGOUGE;;;;;EMILIE ACQUISTAPACE
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH4x+;SENIORS;SH4x+;6000;FA;1.0;26:37.03;06:26.60;SOCIETE NAUTIQUE DE MONACO;;;;GUILLAUME BLANC;JULIEN GAZAIX;LUDOVIC DUBUIS;PAUL MOSSER;;;;;CLARA STEFANELLI
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH4x+;SENIORS;SH4x+;6000;FA;2.0;26:41.10;;GRAVELINES AVIRON;;;;CHRISTOPHE CHARLEMAGNE;XAVIER MORELLE;FREDERIC LOORIUS;ADRIEN DECRIEM;;;;;JULIE SILLY
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH4x+;SENIORS;SH4x+;6000;FA;3.0;27:30.96;;SOCIETE NAUTIQUE DE LA BAIE DE SAINT-MALO;;;;DAVID COUDRON;HUBERT BRIARD;YANNICK BEAUDELOT;CLEMENT THOMAS;;;;;ROMAIN MAUDET
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SH4x+;SENIORS;SH4x+;6000;FA;4.0;27:55.16;06:12.00;SAINT NAZAIRE OLYMPIQUE SPORTIF AVIRON;;;;ROMAIN BRIAND;ADAM LE GAL;ALEXANDRE JAUNET;CHARLELIE RUBIO;;;;;AMANDINE GAUTHIER
